,ori,,,
1582891743763,145.28314,-12.557093,-2.5795693,DATA
1582891743781,145.1854,-14.567441,-2.670978,DATA
1582891743801,145.30225,-11.831466,-2.7158859,DATA
1582891743826,145.50201,-11.392622,-2.6993427,DATA
1582891743844,145.46753,-13.069386,-2.5684278,DATA
1582891743864,145.60785,-12.554205,-2.7681212,DATA
1582891743888,145.66156,-12.81233,-2.5337873,DATA
1582891743897,145.49936,-14.708652,-2.4825563,DATA
1582891743914,145.57483,-13.178058,-2.3918824,DATA
1582891743932,145.4809,-13.828571,-2.0670278,DATA
1582891743953,145.77673,-12.628972,-2.8716471,DATA
1582891743973,145.7865,-12.853204,-2.27174,DATA
1582891743993,145.94019,-13.415672,-2.8314757,DATA
1582891744014,145.86725,-13.531203,-2.1059468,DATA
1582891744035,146.01202,-13.932684,-2.1873848,DATA
1582891744060,145.75269,-16.084726,-1.9529259,DATA
1582891744067,145.84161,-13.783736,-1.9177107,DATA
1582891744087,145.98422,-12.635026,-2.0032582,DATA
1582891744105,146.0647,-13.576953,-2.0891774,DATA
1582891744125,146.09473,-14.510788,-2.1036353,DATA
1582891744145,145.97025,-14.947666,-1.4661562,DATA
1582891744164,146.07904,-14.01091,-1.5643786,DATA
1582891744184,146.15833,-13.281032,-1.6830152,DATA
1582891744204,146.11896,-14.243295,-1.588096,DATA
1582891744231,145.97668,-14.639264,-1.1688501,DATA
1582891744241,145.92892,-13.684413,-1.2763817,DATA
1582891744273,145.85513,-13.982648,-0.9122778,DATA
1582891744278,145.79816,-14.153491,-0.87820977,DATA
1582891744298,145.75476,-13.609031,-0.82987356,DATA
1582891744317,145.64929,-14.605776,-0.59432936,DATA
1582891744338,145.61395,-13.388208,-0.5924625,DATA
1582891744357,145.51675,-12.8656845,-0.32225797,DATA
1582891744376,145.5083,-13.085318,-0.51580364,DATA
1582891744396,145.37738,-13.502643,-0.04060249,DATA
1582891744421,145.2796,-14.145476,0.02140496,DATA
1582891744450,145.21869,-13.876516,0.21909976,DATA
1582891744453,145.233,-13.624113,0.04910565,DATA
1582891744478,145.14987,-14.2324705,0.5372018,DATA
1582891744491,145.13834,-13.427533,0.300004,DATA
1582891744508,145.19717,-12.221673,0.5016627,DATA
1582891744528,145.073,-13.554186,0.7138376,DATA
1582891744548,144.96115,-14.557857,0.9195703,DATA
1582891744568,144.94131,-13.505291,1.0358135,DATA
1582891744588,144.88635,-13.222307,1.1678323,DATA
1582891744614,144.87354,-12.996718,1.1747133,DATA
1582891744633,144.81491,-13.731216,1.4145217,DATA
1582891744644,144.66425,-13.848326,1.7094727,DATA
1582891744675,144.61914,-13.534873,1.7682594,DATA
1582891744684,144.5531,-14.155888,1.8141595,DATA
1582891744701,144.36823,-14.288987,2.2865698,DATA
1582891744718,144.30801,-13.620892,2.3214667,DATA
1582891744738,144.21082,-13.033588,2.7182984,DATA
1582891744760,144.16061,-13.216815,2.542701,DATA
1582891744780,143.90628,-14.0573,2.9893072,DATA
1582891744801,143.86499,-12.1462,2.962975,DATA
1582891744821,143.61945,-12.724821,3.5348794,DATA
1582891744873,143.37985,-13.861988,3.6594622,DATA
1582891744873,143.0246,-14.740562,4.0716615,DATA
1582891744876,142.802,-12.5664215,4.337639,DATA
1582891744892,142.57321,-11.066021,4.287174,DATA
1582891744910,142.2652,-12.153578,4.6823425,DATA
1582891744931,141.84442,-14.068957,5.287237,DATA
1582891744949,141.5828,-13.725204,5.251891,DATA
1582891744969,141.155,-13.065194,5.975948,DATA
1582891744993,140.91312,-12.296351,5.733598,DATA
1582891745008,140.45532,-12.459939,6.6024394,DATA
1582891745036,140.12906,-12.172793,6.4641085,DATA
1582891745073,139.68396,-13.223316,6.994522,DATA
1582891745073,139.19263,-13.432137,7.5283346,DATA
1582891745085,138.70068,-12.084418,7.840402,DATA
1582891745103,138.37567,-9.877006,7.6977777,DATA
1582891745121,137.92831,-10.877066,7.972883,DATA
1582891745141,137.3291,-13.004332,8.700307,DATA
1582891745162,136.75433,-12.884472,8.973928,DATA
1582891745185,136.15591,-12.570758,9.252231,DATA
1582891745201,135.50403,-12.274924,9.597822,DATA
1582891745250,134.85278,-11.24981,9.982282,DATA
1582891745251,134.21484,-10.481639,10.044868,DATA
1582891745257,133.54071,-11.29047,10.307305,DATA
1582891745280,132.80759,-11.949446,10.894987,DATA
1582891745294,132.10944,-11.348886,11.066491,DATA
1582891745313,131.41504,-10.759949,11.484636,DATA
1582891745332,130.70245,-11.170011,11.633036,DATA
1582891745353,130.05566,-10.691838,11.858579,DATA
1582891745375,129.35431,-10.410201,12.102446,DATA
1582891745389,128.60535,-10.444194,12.318201,DATA
1582891745424,127.8902,-10.108619,12.57696,DATA
1582891745429,127.21719,-9.409031,12.447512,DATA
1582891745446,126.33661,-9.630209,13.213938,DATA
1582891745470,125.8707,-8.408335,12.374797,DATA
1582891745486,124.91101,-9.020064,13.271946,DATA
1582891745506,124.27881,-9.446592,12.80637,DATA
1582891745527,123.28821,-10.557522,13.78327,DATA
1582891745545,122.84534,-9.023714,12.972868,DATA
1582891745569,121.904724,-8.348396,13.572269,DATA
1582891745583,121.28488,-8.009775,13.082669,DATA
1582891745626,120.43826,-9.773472,13.557281,DATA
1582891745628,119.801605,-10.441852,13.4400015,DATA
1582891745642,119.114075,-9.087867,13.516042,DATA
1582891745658,118.518616,-7.8439198,13.290708,DATA
1582891745677,117.9014,-8.687137,13.152861,DATA
1582891745698,117.20358,-10.553591,13.455257,DATA
1582891745720,116.56616,-10.27443,13.44742,DATA
1582891745737,116.04236,-8.529288,13.165748,DATA
1582891745760,115.49664,-8.747836,13.017728,DATA
1582891745778,114.98801,-10.459852,12.9716215,DATA
1582891745815,114.52521,-10.484517,12.960313,DATA
1582891745818,114.15109,-10.303,12.617952,DATA
1582891745833,113.62927,-11.146716,12.870493,DATA
1582891745856,113.36301,-10.7907095,12.390182,DATA
1582891745870,112.96567,-10.6070175,12.538569,DATA
1582891745890,112.77539,-10.054919,11.915106,DATA
1582891745910,112.426025,-10.218039,11.858384,DATA
1582891745928,112.12091,-10.332532,11.604975,DATA
1582891745950,111.756226,-11.164472,11.576463,DATA
1582891745968,111.39755,-11.205695,11.548045,DATA
1582891745986,111.01428,-11.23301,11.261826,DATA
1582891746020,110.58923,-11.183141,11.367564,DATA
1582891746030,110.18713,-10.343887,11.151891,DATA
1582891746061,109.77286,-10.651286,11.132919,DATA
1582891746061,109.40637,-10.669369,10.748893,DATA
1582891746080,108.90704,-10.1497135,10.824488,DATA
1582891746100,108.45535,-10.406368,10.764459,DATA
1582891746120,108.03644,-10.881723,10.787052,DATA
1582891746141,107.67255,-10.689355,10.729637,DATA
1582891746161,107.32083,-11.03272,10.608076,DATA
1582891746204,106.94299,-11.200627,10.720821,DATA
1582891746205,106.556946,-12.520902,10.745018,DATA
1582891746219,106.17828,-12.059646,10.731566,DATA
1582891746234,105.78766,-10.804739,10.705847,DATA
1582891746253,105.41254,-10.793356,10.458696,DATA
1582891746273,104.92441,-12.448187,10.518739,DATA
1582891746293,104.403076,-13.1246805,10.76457,DATA
1582891746311,104.00928,-11.692651,10.644298,DATA
1582891746332,103.48346,-11.898267,10.79978,DATA
1582891746350,102.95532,-13.046426,10.822314,DATA
1582891746370,102.413055,-12.72564,11.088426,DATA
1582891746407,101.874725,-12.022873,11.121465,DATA
1582891746409,101.4263,-12.315287,11.006562,DATA
1582891746434,100.81177,-13.126012,11.337917,DATA
1582891746445,100.3374,-13.4362545,11.274572,DATA
1582891746465,99.60278,-13.508997,12.032719,DATA
1582891746484,99.228516,-11.615927,11.625566,DATA
1582891746503,98.60516,-11.140612,11.74831,DATA
1582891746525,98.09671,-12.278632,11.723911,DATA
1582891746542,97.3797,-13.239902,12.135253,DATA
1582891746585,96.766205,-12.701564,12.22476,DATA
1582891746586,95.96155,-12.525034,12.371058,DATA
1582891746599,95.384735,-11.30696,12.273653,DATA
1582891746621,94.61478,-11.626418,12.674982,DATA
1582891746645,94.06021,-12.427838,12.378622,DATA
1582891746656,93.193726,-12.732118,13.090084,DATA
1582891746676,92.59076,-12.261305,12.766113,DATA
1582891746695,91.69125,-12.04667,13.485367,DATA
1582891746714,91.01495,-12.625615,13.297435,DATA
1582891746734,90.23465,-12.813678,13.632393,DATA
1582891746770,89.54794,-12.14294,13.558271,DATA
1582891746771,88.81061,-12.427078,13.626218,DATA
1582891746789,87.93652,-13.192813,14.105624,DATA
1582891746811,87.25659,-13.059311,13.908787,DATA
1582891746851,86.4592,-12.817707,14.060404,DATA
1582891746852,85.86789,-12.443099,13.791786,DATA
1582891746868,85.02255,-13.5947,14.184088,DATA
1582891746886,84.40799,-14.794465,14.199019,DATA
1582891746909,83.70819,-14.29891,14.335407,DATA
1582891746925,83.06949,-13.477808,14.239278,DATA
1582891746969,82.49231,-13.622344,14.143885,DATA
1582891746970,81.77887,-14.706234,14.493342,DATA
1582891746981,81.27356,-14.138088,14.198718,DATA
1582891747000,80.655,-13.794633,14.198074,DATA
1582891747024,80.22113,-14.132703,13.812043,DATA
1582891747045,79.6427,-14.8842,13.983445,DATA
1582891747058,79.19476,-15.457533,13.531992,DATA
1582891747077,78.28815,-16.386778,14.609204,DATA
1582891747100,77.885376,-14.5159855,13.992979,DATA
1582891747117,77.44647,-13.714224,13.90204,DATA
1582891747158,77.230835,-14.580296,13.2264185,DATA
1582891747159,76.74005,-15.650699,13.266428,DATA
1582891747176,76.16394,-15.531384,13.390212,DATA
1582891747192,75.72528,-14.57396,13.032762,DATA
1582891747212,75.01013,-15.21606,13.364166,DATA
1582891747250,74.52966,-15.256933,13.035603,DATA
1582891747255,73.80838,-15.8053255,13.205333,DATA
1582891747270,73.21832,-16.000105,13.114397,DATA
1582891747289,72.52295,-16.176907,13.169284,DATA
1582891747309,71.98093,-16.185633,13.0901785,DATA
1582891747327,71.41318,-15.923029,12.798343,DATA
1582891747358,70.87894,-15.983609,12.953422,DATA
1582891747369,70.3475,-16.536074,12.557436,DATA
1582891747386,69.71875,-17.318504,12.865316,DATA
1582891747404,69.19858,-16.281462,12.51112,DATA
1582891747422,68.72461,-16.340185,12.509718,DATA
1582891747442,68.39386,-16.372509,12.130641,DATA
1582891747461,67.967804,-16.647078,11.949025,DATA
1582891747480,67.49536,-17.029,11.79922,DATA
1582891747500,67.124756,-17.888485,11.681125,DATA
1582891747543,66.51474,-17.117886,11.949352,DATA
1582891747543,66.30618,-15.120847,11.063913,DATA
1582891747557,65.74576,-17.021822,11.190517,DATA
1582891747576,65.22742,-17.78042,10.927459,DATA
1582891747596,64.72131,-17.350422,10.932438,DATA
1582891747623,64.431274,-16.905855,10.4528,DATA
1582891747655,63.94876,-17.41603,10.4544935,DATA
1582891747655,63.54016,-17.673273,10.229075,DATA
1582891747675,63.210022,-18.14212,9.927599,DATA
1582891747693,62.684814,-18.682657,10.204263,DATA
1582891747725,62.54129,-16.609291,9.469011,DATA
1582891747729,62.075775,-17.17142,9.598353,DATA
1582891747749,61.88971,-17.70355,8.871462,DATA
1582891747769,61.352722,-18.303034,9.2691765,DATA
1582891747788,61.16681,-17.776718,8.587448,DATA
1582891747811,60.839233,-17.482132,8.544037,DATA
1582891747840,60.63336,-17.948942,8.225919,DATA
1582891747846,60.223236,-19.389444,8.142727,DATA
1582891747865,59.85382,-18.823961,8.096883,DATA
1582891747884,59.54184,-17.758612,7.7420015,DATA
1582891747926,59.271606,-17.165377,7.429446,DATA
1582891747926,59.002228,-17.714643,6.9741173,DATA
1582891747940,58.647552,-18.172968,6.860383,DATA
1582891747959,58.25006,-18.345139,6.77785,DATA
1582891747979,57.87683,-18.231049,6.4773417,DATA
1582891748000,57.45526,-18.002844,6.3884697,DATA
1582891748021,57.040527,-17.511683,6.1373553,DATA
1582891748060,56.65857,-16.784365,5.8643074,DATA
1582891748060,56.08783,-17.672285,5.864395,DATA
1582891748075,55.56363,-17.651026,5.5379725,DATA
1582891748105,54.950317,-17.514265,5.632714,DATA
1582891748114,54.263977,-17.33327,5.402808,DATA
1582891748131,53.75711,-16.9512,5.077535,DATA
1582891748152,53.216248,-16.97577,4.8106184,DATA
1582891748173,52.619568,-17.054571,4.672218,DATA
1582891748190,52.12979,-17.779924,4.413415,DATA
1582891748215,51.551605,-18.779875,4.421285,DATA
1582891748245,51.228302,-17.533558,3.8079295,DATA
1582891748248,51.086,-15.60366,3.176814,DATA
1582891748267,50.968933,-15.87824,2.7220445,DATA
1582891748286,50.835968,-17.139835,2.4304497,DATA
1582891748314,50.75174,-18.700388,1.9075931,DATA
1582891748325,50.815643,-17.848907,1.4390548,DATA
1582891748343,51.077667,-17.066015,0.72331274,DATA
1582891748362,51.42517,-17.554174,-0.021676032,DATA
1582891748383,51.618958,-18.75596,-0.46915048,DATA
1582891748408,51.840942,-18.72662,-0.9992352,DATA
1582891748424,52.279816,-17.542273,-1.8200098,DATA
1582891748444,52.66159,-17.819912,-2.3287356,DATA
1582891748459,53.070953,-18.189184,-3.070835,DATA
1582891748491,53.52115,-18.025198,-3.6641104,DATA
1582891748498,53.967438,-18.182226,-4.1993833,DATA
1582891748516,54.532715,-17.369926,-4.7885327,DATA
1582891748535,55.150146,-17.1808,-5.400906,DATA
1582891748555,55.769775,-17.788486,-6.0675898,DATA
1582891748575,56.210907,-18.291395,-6.2832613,DATA
1582891748599,56.76468,-18.066917,-6.913179,DATA
1582891748619,57.28543,-17.476507,-7.305516,DATA
1582891748645,57.865204,-17.32292,-7.7402735,DATA
1582891748650,58.38745,-17.591396,-8.080499,DATA
1582891748669,58.871765,-17.418749,-8.242179,DATA
1582891748688,59.381195,-17.18117,-8.597941,DATA
1582891748707,59.94748,-16.743275,-9.03771,DATA
1582891748727,60.43289,-16.458843,-9.106515,DATA
1582891748747,60.90616,-16.687778,-9.341403,DATA
1582891748766,61.270508,-16.576273,-9.299464,DATA
1582891748787,61.797394,-15.851331,-9.60382,DATA
1582891748810,62.302002,-15.935904,-9.9252,DATA
1582891748829,62.548004,-15.9967575,-9.692074,DATA
1582891748846,62.809265,-15.947223,-9.8758,DATA
1582891748870,62.977417,-15.365301,-9.685227,DATA
1582891748885,63.026398,-15.475228,-9.634325,DATA
1582891748899,62.89441,-16.293915,-9.336618,DATA
1582891748918,62.585266,-17.451645,-9.309574,DATA
1582891748938,62.56485,-15.9031925,-9.108358,DATA
1582891748960,62.87201,-14.213048,-9.255985,DATA
1582891748977,62.993378,-14.99628,-9.176421,DATA
1582891748998,63.013947,-16.33467,-8.981858,DATA
1582891749023,62.722717,-17.117077,-8.48328,DATA
1582891749045,63.019226,-14.525226,-8.708296,DATA
1582891749054,63.51068,-12.650965,-8.641861,DATA
1582891749072,63.982452,-14.09543,-8.675059,DATA
1582891749091,63.555756,-18.365492,-8.021856,DATA
1582891749110,63.247864,-16.898123,-7.9357176,DATA
1582891749129,64.26947,-12.375477,-8.81293,DATA
1582891749151,64.74548,-11.780799,-8.528788,DATA
1582891749169,64.802734,-14.757177,-8.332116,DATA
1582891749192,64.412994,-17.529324,-7.968264,DATA
1582891749215,64.355774,-16.054363,-7.9094267,DATA
1582891749230,64.60791,-14.251686,-8.043289,DATA
1582891749268,64.8938,-13.859136,-7.9475117,DATA
1582891749268,65.024414,-14.995405,-7.938453,DATA
1582891749283,64.98151,-16.227058,-7.762502,DATA
1582891749301,65.17511,-15.1644335,-7.9125657,DATA
1582891749322,65.22049,-14.364726,-7.675024,DATA
1582891749343,65.46307,-14.193605,-7.743436,DATA
1582891749362,65.30713,-15.080639,-7.2537866,DATA
1582891749380,65.305176,-15.323777,-7.269373,DATA
1582891749406,65.328674,-14.898818,-7.3150992,DATA
1582891749436,65.267,-14.120312,-7.049912,DATA
1582891749441,65.38153,-13.414193,-7.075381,DATA
1582891749455,65.16443,-14.154521,-6.7390366,DATA
1582891749474,64.89136,-15.161078,-6.61397,DATA
1582891749493,64.469055,-15.479261,-6.2250695,DATA
1582891749513,64.3353,-14.511874,-6.3035216,DATA
1582891749533,64.28494,-13.601389,-6.373765,DATA
1582891749551,64.283936,-12.993297,-6.1321487,DATA
1582891749571,63.993256,-14.599169,-5.6728806,DATA
1582891749591,63.727356,-15.874036,-5.7330728,DATA
1582891749618,63.638794,-14.581549,-5.6478977,DATA
1582891749630,63.855713,-13.00422,-5.8063946,DATA
1582891749669,64.09619,-13.063778,-5.690927,DATA
1582891749669,64.20114,-14.236665,-5.5822864,DATA
1582891749684,64.171265,-15.220857,-5.6026115,DATA
1582891749705,64.44769,-14.0972,-5.761467,DATA
1582891749725,64.73386,-13.260526,-5.8629375,DATA
1582891749743,64.98584,-13.5421505,-5.930571,DATA
1582891749764,65.09418,-14.541789,-5.82366,DATA
1582891749785,65.18121,-14.930044,-5.947172,DATA
1582891749807,65.43701,-14.145972,-6.076642,DATA
1582891749856,65.83127,-12.954959,-6.169919,DATA
1582891749856,66.128815,-13.42461,-6.2433996,DATA
1582891749860,66.320435,-14.427676,-6.277545,DATA
1582891749877,66.449005,-14.925208,-6.303548,DATA
1582891749895,66.566315,-14.514257,-6.1446676,DATA
1582891749916,66.9993,-13.586222,-6.523246,DATA
1582891749936,67.20328,-14.009808,-6.280974,DATA
1582891749957,67.522736,-14.492905,-6.5393543,DATA
1582891749979,67.81079,-14.105487,-6.3281155,DATA
1582891749995,68.309814,-13.943181,-6.580731,DATA
1582891750013,68.82367,-13.821284,-6.674032,DATA
1582891750054,69.21033,-14.006715,-6.6361623,DATA
1582891750055,69.77112,-13.686696,-6.9079585,DATA
1582891750069,70.23706,-13.517085,-6.9174895,DATA
1582891750087,70.732605,-13.472548,-7.06078,DATA
1582891750108,71.09961,-13.713309,-7.1024685,DATA
1582891750129,71.42627,-13.223287,-7.2093015,DATA
1582891750146,71.7966,-12.734251,-7.129321,DATA
1582891750169,72.25806,-12.664026,-7.3621244,DATA
1582891750185,72.46866,-12.89148,-7.1984987,DATA
1582891750227,72.85098,-12.574531,-7.363196,DATA
1582891750228,73.08438,-12.396998,-7.191711,DATA
1582891750242,73.29529,-12.4508505,-7.193359,DATA
1582891750261,73.45145,-12.337676,-7.13814,DATA
1582891750280,73.5621,-12.244457,-6.986814,DATA
1582891750300,73.68704,-12.184021,-6.9158807,DATA
1582891750321,73.85126,-12.084126,-6.7605276,DATA
1582891750340,73.9281,-12.162387,-6.589797,DATA
1582891750360,74.1001,-11.999903,-6.5345445,DATA
1582891750377,74.22946,-11.999836,-6.3802423,DATA
1582891750417,74.35333,-11.861729,-6.2738123,DATA
1582891750422,74.59619,-11.692393,-6.1274543,DATA
1582891750434,74.83621,-11.786301,-6.066395,DATA
1582891750457,74.93591,-11.986346,-5.866574,DATA
1582891750471,75.10272,-11.765698,-5.8156557,DATA
1582891750492,75.24155,-11.420701,-5.609364,DATA
1582891750513,75.37317,-11.530187,-5.4745026,DATA
1582891750531,75.42508,-11.727333,-5.256324,DATA
1582891750554,75.51453,-11.503885,-5.104961,DATA
1582891750569,75.55597,-11.368172,-4.8927536,DATA
1582891750587,75.590515,-11.374101,-4.769848,DATA
1582891750618,75.508545,-11.4952345,-4.5636673,DATA
1582891750625,75.2771,-11.344298,-4.3309255,DATA
1582891750648,75.22064,-11.287034,-4.11009,DATA
1582891750663,75.224915,-11.225582,-3.965279,DATA
1582891750682,75.1799,-11.423776,-3.735223,DATA
1582891750704,75.17828,-11.338182,-3.57152,DATA
1582891750722,75.24994,-11.168506,-3.3963602,DATA
1582891750743,75.39789,-11.024775,-3.298346,DATA
1582891750761,75.48938,-11.24246,-3.109257,DATA
1582891750803,75.59601,-11.280841,-3.008498,DATA
1582891750806,75.782104,-11.159559,-2.9618137,DATA
1582891750818,75.948364,-11.355708,-2.8250434,DATA
1582891750837,76.09039,-11.820095,-2.714009,DATA
1582891750855,76.19995,-12.106473,-2.635837,DATA
1582891750874,76.435486,-11.694094,-2.6850834,DATA
1582891750896,76.68854,-11.362805,-2.6017573,DATA
1582891750914,76.92313,-11.58409,-2.579111,DATA
1582891750936,77.08243,-12.063141,-2.4961205,DATA
1582891750954,77.28696,-11.962136,-2.553937,DATA
1582891750973,77.44104,-11.8039055,-2.4052618,DATA
1582891751004,77.65198,-11.81682,-2.4248686,DATA
1582891751016,77.771454,-12.059519,-2.3174481,DATA
1582891751032,77.90039,-11.890801,-2.2538345,DATA
1582891751047,77.936035,-11.927005,-2.0638661,DATA
1582891751066,77.96753,-11.930083,-1.9535408,DATA
1582891751085,77.91901,-11.971229,-1.8022184,DATA
1582891751105,77.836365,-11.842793,-1.609835,DATA
1582891751136,77.753204,-11.80743,-1.4163028,DATA
1582891751152,77.6319,-11.860291,-1.2958139,DATA
1582891751182,77.52179,-11.994381,-1.0601956,DATA
1582891751191,77.45859,-11.974949,-0.8869602,DATA
1582891751212,77.67517,-11.849044,-0.7678532,DATA
1582891751241,77.667786,-11.930656,-0.64252424,DATA
1582891751248,77.91916,-11.940466,-0.5435336,DATA
1582891751270,77.93582,-11.923197,-0.34155157,DATA
1582891751285,78.154175,-11.872192,-0.3857084,DATA
1582891751306,78.37381,-12.016375,-0.23894931,DATA
1582891751324,78.514496,-12.023742,-0.2077364,DATA
1582891751344,78.64963,-12.014866,-0.13758789,DATA
1582891751376,78.73401,-11.854775,-0.1750525,DATA
1582891751384,78.82422,-12.02916,-0.063553646,DATA
1582891751404,79.04501,-12.061314,-0.06966709,DATA
1582891751426,79.005005,-12.1156845,-0.011215171,DATA
1582891751439,79.1225,-11.902381,-0.06507935,DATA
1582891751459,79.13974,-12.038962,0.031871375,DATA
1582891751479,79.16928,-12.088325,0.05601952,DATA
1582891751498,79.298645,-12.128621,0.03715538,DATA
1582891751521,79.18799,-11.977791,0.06997872,DATA
1582891751536,79.21631,-12.015315,0.039823852,DATA
1582891751567,79.22415,-12.111834,0.04379859,DATA
1582891751573,79.25818,-12.075638,0.021833127,DATA
1582891751593,79.29639,-12.02975,0.007038938,DATA
1582891751613,79.38568,-12.02276,-0.119726464,DATA
1582891751634,79.310394,-12.15466,-0.13770272,DATA
1582891751650,79.39465,-12.098907,-0.25315836,DATA
1582891751671,79.48917,-12.076825,-0.32723528,DATA
1582891751690,79.64734,-12.005197,-0.51199615,DATA
1582891751710,79.71579,-12.2242775,-0.5566017,DATA
1582891751730,79.84326,-12.199606,-0.7048533,DATA
1582891751772,79.99997,-12.170841,-0.844417,DATA
1582891751773,80.20633,-12.0625105,-1.0592716,DATA
1582891751786,80.32504,-12.233805,-1.129672,DATA
1582891751805,80.484924,-12.235819,-1.306371,DATA
1582891751826,80.62622,-12.309107,-1.4649905,DATA
1582891751842,80.784546,-12.216967,-1.6119289,DATA
1582891751861,80.91412,-12.404216,-1.7231656,DATA
1582891751881,81.06799,-12.4595375,-1.8664094,DATA
1582891751904,81.22919,-12.45319,-1.9993117,DATA
1582891751921,81.39447,-12.414891,-2.091078,DATA
1582891751957,81.616394,-12.453336,-2.2728019,DATA
1582891751958,81.81531,-12.517537,-2.3754368,DATA
1582891751977,82.04608,-12.5066395,-2.4948084,DATA
1582891751996,82.295654,-12.451539,-2.5950167,DATA
1582891752017,82.604126,-12.434492,-2.8071558,DATA
1582891752040,82.843475,-12.638431,-2.8930721,DATA
1582891752053,83.069275,-12.717308,-3.0085583,DATA
1582891752073,83.293335,-12.710863,-3.0494273,DATA
1582891752096,83.58292,-12.625634,-3.2457972,DATA
1582891752111,83.691986,-12.8179245,-3.1286275,DATA
1582891752130,83.76199,-12.80168,-3.197002,DATA
1582891752153,83.83615,-12.793343,-3.1294115,DATA
1582891752170,83.95233,-12.579471,-3.1211505,DATA
1582891752185,83.90967,-12.838968,-3.008084,DATA
1582891752206,83.86932,-12.86054,-2.9307425,DATA
1582891752233,83.88144,-12.788058,-2.891875,DATA
1582891752246,83.95773,-12.588438,-2.9177954,DATA
1582891752264,83.95615,-12.7476845,-2.7522423,DATA
1582891752283,84.067535,-12.696092,-2.779731,DATA
1582891752306,84.15259,-12.63931,-2.6984906,DATA
1582891752344,84.29773,-12.29898,-2.6439593,DATA
1582891752345,84.365234,-12.426877,-2.54735,DATA
1582891752361,84.405365,-12.513092,-2.4732919,DATA
1582891752378,84.38913,-12.509237,-2.3458903,DATA
1582891752399,84.39349,-12.35045,-2.2848253,DATA
1582891752418,84.364685,-12.3963785,-2.088275,DATA
1582891752438,84.40646,-12.4761305,-2.0760665,DATA
1582891752455,84.27377,-12.687478,-1.9037452,DATA
1582891752476,84.230896,-12.313721,-1.7822251,DATA
1582891752496,84.15756,-12.495262,-1.639294,DATA
1582891752516,84.06839,-12.683722,-1.5240562,DATA
1582891752545,83.98483,-12.620944,-1.3861165,DATA
1582891752551,83.93149,-12.453098,-1.324255,DATA
1582891752571,83.83688,-12.686828,-1.1251655,DATA
1582891752590,83.82901,-12.700385,-1.1017528,DATA
1582891752616,83.812744,-12.701603,-1.0069383,DATA
1582891752641,83.81775,-12.537072,-0.97831255,DATA
1582891752648,83.8732,-12.76047,-0.9294912,DATA
1582891752667,83.95776,-12.778281,-0.8933259,DATA
1582891752686,84.0636,-12.736942,-0.93753654,DATA
1582891752729,84.133575,-12.628008,-0.884394,DATA
1582891752729,84.25467,-12.79839,-0.9296387,DATA
1582891752745,84.385895,-12.821332,-0.9519941,DATA
1582891752761,84.4772,-12.807788,-0.942887,DATA
1582891752782,84.61041,-12.615492,-0.9674953,DATA
1582891752809,84.69745,-12.786179,-0.947464,DATA
1582891752821,84.75464,-12.819951,-0.92460185,DATA
1582891752844,84.79562,-12.793694,-0.9266623,DATA
1582891752858,84.77411,-12.7394,-0.80185884,DATA
1582891752878,84.80432,-12.790274,-0.8270759,DATA
1582891752916,84.77533,-12.867632,-0.7571345,DATA
1582891752919,84.74982,-12.842326,-0.7011116,DATA
1582891752936,84.73459,-12.775573,-0.595406,DATA
1582891752954,84.76642,-12.79511,-0.5988268,DATA
1582891752973,84.7124,-12.908078,-0.48929122,DATA
1582891752994,84.7081,-12.874667,-0.4822273,DATA
1582891753026,84.683075,-12.861009,-0.33344743,DATA
1582891753030,84.77869,-12.797874,-0.42025846,DATA
1582891753051,84.750946,-12.929816,-0.30416042,DATA
1582891753069,84.77591,-12.926834,-0.2982172,DATA
1582891753089,84.82913,-12.927733,-0.2749738,DATA
1582891753117,84.97269,-12.785257,-0.34722504,DATA
1582891753127,85.01404,-12.951485,-0.2970954,DATA
1582891753146,85.04385,-12.923005,-0.3433023,DATA
1582891753165,85.1178,-12.918318,-0.31244814,DATA
1582891753185,85.26431,-12.743001,-0.456711,DATA
1582891753204,85.25174,-12.9713955,-0.36411688,DATA
1582891753225,85.30054,-12.942632,-0.41451842,DATA
1582891753245,85.33847,-12.944517,-0.44887865,DATA
1582891753260,85.443726,-12.705044,-0.52603316,DATA
1582891753286,85.42697,-13.017126,-0.4782849,DATA
1582891753300,85.45563,-13.03206,-0.52363867,DATA
1582891753318,85.484375,-12.929843,-0.54369897,DATA
1582891753338,85.514496,-12.783927,-0.59749055,DATA
1582891753358,85.48941,-13.022389,-0.56534904,DATA
1582891753378,85.5213,-13.052476,-0.613282,DATA
1582891753401,85.54196,-12.98815,-0.6450699,DATA
1582891753436,85.58017,-12.849363,-0.66101813,DATA
1582891753436,85.60272,-13.058848,-0.69165665,DATA
1582891753453,85.63327,-13.098603,-0.7288517,DATA
1582891753486,85.66406,-13.018384,-0.777468,DATA
1582891753491,85.68027,-12.942903,-0.75002277,DATA
1582891753509,85.70511,-13.091283,-0.82636243,DATA
1582891753530,85.72397,-13.088254,-0.8436118,DATA
1582891753549,85.74396,-13.066199,-0.89094865,DATA
1582891753570,85.75455,-13.009826,-0.87257713,DATA
1582891753588,85.799255,-13.090622,-0.9319902,DATA
1582891753616,85.81857,-13.133423,-0.96895796,DATA
1582891753629,85.83417,-13.107385,-0.99698776,DATA
1582891753650,85.803406,-13.084488,-0.9362454,DATA
