,ori,,
1582891840161,84.992004,-18.480083,-0.8984893
1582891840162,84.33151,-20.902212,-0.8122904
1582891840179,84.2074,-20.494946,-0.50876355
1582891840198,84.451416,-18.420883,-0.6318216
1582891840218,84.46777,-17.916798,-0.41446033
1582891840237,84.29941,-18.934364,-0.32907432
1582891840260,83.76694,-20.575336,-0.07141136
1582891840278,83.67932,-19.655424,0.35415268
1582891840303,84.08792,-17.05537,-0.23574038
1582891840335,84.15848,-17.215252,0.06861439
1582891840335,83.244415,-21.345516,0.29655018
1582891840352,83.1246,-20.607658,0.6223833
1582891840370,83.71518,-16.524412,0.009365897
1582891840391,83.8421,-16.771458,0.14703278
1582891840411,83.309814,-19.861948,0.14434168
1582891840430,82.900696,-20.78374,0.660961
1582891840450,83.11682,-18.270638,0.48556653
1582891840470,83.175964,-17.886051,0.30693483
1582891840498,83.062164,-19.060192,0.520226
1582891840508,82.545166,-20.73772,0.84610504
1582891840548,82.78012,-19.530462,0.50209105
1582891840548,82.78522,-19.549229,0.66225535
1582891840564,82.754456,-19.464115,0.64836526
1582891840581,82.18518,-21.233015,1.241004
1582891840600,82.293945,-20.259789,0.8581455
1582891840621,82.37222,-18.866652,1.0050498
1582891840641,82.48804,-18.811102,0.7657024
1582891840661,81.84515,-21.223465,1.2983277
1582891840681,81.53143,-21.40617,1.2217803
1582891840725,82.04529,-17.984383,0.9171893
1582891840730,82.348145,-16.65536,0.8151389
1582891840737,81.80432,-19.81041,0.99717677
1582891840764,80.94934,-22.879704,1.5096234
1582891840774,81.43454,-18.289501,1.0956625
1582891840792,81.98718,-14.793859,0.88246936
1582891840814,81.76248,-17.72246,1.0207695
1582891840835,80.697784,-21.93025,1.5627089
1582891840854,80.74658,-19.812176,1.4328917
1582891840874,81.00778,-17.425035,1.335388
1582891840896,81.14215,-17.438185,1.0951202
1582891840932,80.96219,-18.979492,1.0295392
1582891840933,80.04578,-22.20403,1.4028064
1582891840947,80.42444,-19.43625,1.0509654
1582891840967,80.99591,-15.462568,0.77542084
1582891840985,81.14691,-16.431204,0.8241129
1582891841007,80.45654,-20.399727,0.94585174
1582891841024,80.13211,-21.361141,1.0351758
1582891841044,80.69534,-17.286287,0.7135111
1582891841065,80.98651,-16.288103,0.63400644
1582891841109,80.60388,-19.175266,0.63427454
1582891841111,79.864655,-21.97095,0.77976704
1582891841132,80.068085,-19.327536,0.6342455
1582891841137,80.75922,-15.295592,0.014487687
1582891841157,80.947296,-16.029137,0.124034606
1582891841177,79.97156,-21.141884,0.6264792
1582891841197,80.237946,-20.085749,-0.14837492
1582891841217,80.17737,-19.051966,0.52798885
1582891841236,80.35257,-18.395975,-0.29824412
1582891841258,80.381805,-18.371267,0.03871266
1582891841288,79.88782,-20.458925,-0.1500287
1582891841296,79.872345,-19.911198,0.053897034
1582891841309,80.18384,-18.167799,-0.32606217
1582891841329,80.40561,-17.772352,-0.48607537
1582891841349,79.96292,-19.868965,-0.28147238
1582891841368,79.64606,-21.075031,-0.1667115
1582891841388,80.25644,-17.826492,-0.56924504
1582891841408,80.128784,-18.532372,-0.35927546
1582891841427,80.11688,-19.337626,-0.95236605
1582891841449,79.815094,-20.298357,-0.5377708
1582891841466,80.130035,-18.80619,-0.9643684
1582891841491,80.07291,-19.246613,-1.0503011
1582891841506,79.66388,-21.011408,-1.0353516
1582891841538,79.718445,-19.714724,-1.011437
1582891841541,80.10962,-17.97729,-1.6028318
1582891841559,80.33612,-17.990707,-1.8316956
1582891841580,80.178894,-19.051239,-1.9232208
1582891841599,79.80734,-20.396046,-1.1473316
1582891841620,80.03607,-19.034695,-1.8534073
1582891841640,80.173706,-18.265951,-1.7958322
1582891841679,80.36429,-17.766815,-1.9967301
1582891841680,79.75781,-19.997063,-1.889936
1582891841699,80.142395,-18.724316,-2.1406243
1582891841721,79.86212,-19.010483,-1.7086126
1582891841732,80.06381,-18.798935,-2.1609025
1582891841751,80.093506,-18.704786,-2.1274242
1582891841773,79.717926,-20.027704,-2.369126
1582891841793,79.82199,-18.964651,-2.1000113
1582891841810,80.13275,-17.253428,-2.504981
1582891841834,79.854126,-19.054544,-2.2750013
